2026-05-17 18:20:36 | ERROR    | ayumi.pid_guard | Another forward test process is running (PID 720166). Refusing to start. Kill it first or remove /home/TacoPants/projects/Ayumi/data/forward_test.pid.
2026-05-17 21:02:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=6 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:02:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=5 tps=29.75 bars=4 signals=0 trades=0 balance=10000.00 uptime=3000s
2026-05-17 21:02:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=3120s
2026-05-17 21:03:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=7 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=8821s
2026-05-17 21:03:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=6 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:03:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=7 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:03:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=6 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=3060s
2026-05-17 21:03:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=3180s
2026-05-17 21:04:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=7 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=8881s
2026-05-17 21:04:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=6 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:04:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=7 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:04:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=6 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=3120s
2026-05-17 21:04:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=3240s
2026-05-17 21:05:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=15 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=8941s
2026-05-17 21:05:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=15 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:05:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=16 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:05:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=15 tps=0.44 bars=4 signals=0 trades=0 balance=10000.00 uptime=3180s
2026-05-17 21:05:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=3300s
2026-05-17 21:06:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=16 tps=0.44 bars=6 signals=0 trades=0 balance=10000.00 uptime=9001s
2026-05-17 21:06:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=15 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:06:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=16 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:06:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=15 tps=0.44 bars=4 signals=0 trades=0 balance=10000.00 uptime=3240s
2026-05-17 21:06:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=3360s
2026-05-17 21:07:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=16 tps=0.44 bars=6 signals=0 trades=0 balance=10000.00 uptime=9061s
2026-05-17 21:07:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=15 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:07:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=16 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:07:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=15 tps=0.44 bars=4 signals=0 trades=0 balance=10000.00 uptime=3300s
2026-05-17 21:07:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=3420s
2026-05-17 21:08:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=16 tps=0.44 bars=6 signals=0 trades=0 balance=10000.00 uptime=9121s
2026-05-17 21:08:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=15 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:08:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=16 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:08:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=15 tps=0.44 bars=4 signals=0 trades=0 balance=10000.00 uptime=3360s
2026-05-17 21:08:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=3480s
2026-05-17 21:09:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24 tps=0.50 bars=6 signals=0 trades=0 balance=10000.00 uptime=9181s
2026-05-17 21:09:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:09:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:09:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24 tps=0.32 bars=4 signals=0 trades=0 balance=10000.00 uptime=3420s
2026-05-17 21:09:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=3540s
2026-05-17 21:10:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=37 tps=0.43 bars=6 signals=0 trades=0 balance=10000.00 uptime=9241s
2026-05-17 21:10:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=36 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:10:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=37 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:10:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=36 tps=0.43 bars=4 signals=0 trades=0 balance=10000.00 uptime=3480s
2026-05-17 21:10:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=3600s
2026-05-17 21:11:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=43 tps=1.36 bars=6 signals=0 trades=0 balance=10000.00 uptime=9301s
2026-05-17 21:11:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=42 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:11:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=43 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:11:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=42 tps=1.36 bars=4 signals=0 trades=0 balance=10000.00 uptime=3540s
2026-05-17 21:11:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=3661s
2026-05-17 21:12:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=51 tps=0.55 bars=6 signals=0 trades=0 balance=10000.00 uptime=9361s
2026-05-17 21:12:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=50 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:12:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=51 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:12:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=50 tps=0.55 bars=4 signals=0 trades=0 balance=10000.00 uptime=3600s
2026-05-17 21:12:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=3721s
2026-05-17 21:13:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=56 tps=0.40 bars=6 signals=0 trades=0 balance=10000.00 uptime=9421s
2026-05-17 21:13:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=55 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:13:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=56 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:13:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=55 tps=0.40 bars=4 signals=0 trades=0 balance=10000.00 uptime=3660s
2026-05-17 21:13:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=3781s
2026-05-17 21:14:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=57 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=9481s
2026-05-17 21:14:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=56 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:14:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=57 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:14:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=56 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=3720s
2026-05-17 21:14:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=3841s
2026-05-17 21:15:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=68 tps=0.23 bars=6 signals=0 trades=0 balance=10000.00 uptime=9541s
2026-05-17 21:15:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=71 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:15:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=72 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:15:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=71 tps=0.77 bars=4 signals=0 trades=0 balance=10000.00 uptime=3781s
2026-05-17 21:15:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=3901s
2026-05-17 21:16:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=81 tps=0.29 bars=6 signals=0 trades=0 balance=10000.00 uptime=9602s
2026-05-17 21:16:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=80 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:16:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=81 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:16:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=80 tps=0.29 bars=4 signals=0 trades=0 balance=10000.00 uptime=3841s
2026-05-17 21:16:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=3961s
2026-05-17 21:17:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=83 tps=0.40 bars=6 signals=0 trades=0 balance=10000.00 uptime=9662s
2026-05-17 21:17:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=82 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:17:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=83 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:17:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=82 tps=0.40 bars=4 signals=0 trades=0 balance=10000.00 uptime=3901s
2026-05-17 21:17:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4021s
2026-05-17 21:18:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=86 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=9722s
2026-05-17 21:18:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=85 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:18:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=86 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:18:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=85 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=3961s
2026-05-17 21:18:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4081s
2026-05-17 21:19:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=89 tps=0.31 bars=6 signals=0 trades=0 balance=10000.00 uptime=9782s
2026-05-17 21:19:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=88 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:19:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=89 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:19:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=88 tps=0.31 bars=4 signals=0 trades=0 balance=10000.00 uptime=4021s
2026-05-17 21:19:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4141s
2026-05-17 21:20:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=101 tps=0.43 bars=6 signals=0 trades=0 balance=10000.00 uptime=9842s
2026-05-17 21:20:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=100 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:20:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=101 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:20:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=100 tps=0.43 bars=4 signals=0 trades=0 balance=10000.00 uptime=4081s
2026-05-17 21:20:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4201s
2026-05-17 21:21:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=104 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=9902s
2026-05-17 21:21:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=103 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:21:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=104 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:21:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=103 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=4141s
2026-05-17 21:21:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4261s
2026-05-17 21:22:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=111 tps=0.20 bars=6 signals=0 trades=0 balance=10000.00 uptime=9962s
2026-05-17 21:22:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=110 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:22:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=111 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:22:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=110 tps=0.20 bars=4 signals=0 trades=0 balance=10000.00 uptime=4201s
2026-05-17 21:22:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4321s
2026-05-17 21:23:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=116 tps=0.32 bars=6 signals=0 trades=0 balance=10000.00 uptime=10022s
2026-05-17 21:23:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=115 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:23:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=116 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:23:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=115 tps=0.32 bars=4 signals=0 trades=0 balance=10000.00 uptime=4261s
2026-05-17 21:23:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4381s
2026-05-17 21:24:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=118 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=10082s
2026-05-17 21:24:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=117 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:24:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=118 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:24:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=117 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=4321s
2026-05-17 21:24:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4441s
2026-05-17 21:25:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=124 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=10142s
2026-05-17 21:25:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=124 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:25:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=125 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:25:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=124 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=4381s
2026-05-17 21:25:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4501s
2026-05-17 21:26:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=130 tps=6.15 bars=6 signals=0 trades=0 balance=10000.00 uptime=10202s
2026-05-17 21:26:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=130 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:26:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=131 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:26:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=130 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=4441s
2026-05-17 21:26:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4561s
2026-05-17 21:27:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=140 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=10262s
2026-05-17 21:27:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=140 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:27:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=141 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:27:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=141 tps=0.67 bars=4 signals=0 trades=0 balance=10000.00 uptime=4501s
2026-05-17 21:27:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4621s
2026-05-17 21:28:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=147 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=10322s
2026-05-17 21:28:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=146 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:28:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=147 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:28:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=146 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=4561s
2026-05-17 21:28:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4681s
2026-05-17 21:29:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=152 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=10382s
2026-05-17 21:29:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=151 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:29:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=152 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:29:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=151 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=4621s
2026-05-17 21:29:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4741s
2026-05-17 21:30:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=158 tps=0.50 bars=6 signals=0 trades=0 balance=10000.00 uptime=10442s
2026-05-17 21:30:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=157 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:30:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=158 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:30:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=157 tps=0.50 bars=4 signals=0 trades=0 balance=10000.00 uptime=4681s
2026-05-17 21:30:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4801s
2026-05-17 21:31:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=162 tps=0.21 bars=6 signals=0 trades=0 balance=10000.00 uptime=10502s
2026-05-17 21:31:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=161 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:31:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=162 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:31:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=161 tps=0.21 bars=4 signals=0 trades=0 balance=10000.00 uptime=4741s
2026-05-17 21:31:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4861s
2026-05-17 21:32:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=166 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=10562s
2026-05-17 21:32:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=166 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:32:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=167 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:32:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=166 tps=0.62 bars=4 signals=0 trades=0 balance=10000.00 uptime=4801s
2026-05-17 21:32:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4921s
2026-05-17 21:33:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=174 tps=0.24 bars=6 signals=0 trades=0 balance=10000.00 uptime=10622s
2026-05-17 21:33:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=175 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:33:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=176 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:33:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=175 tps=1.22 bars=4 signals=0 trades=0 balance=10000.00 uptime=4861s
2026-05-17 21:33:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=4981s
2026-05-17 21:34:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=184 tps=1.24 bars=6 signals=0 trades=0 balance=10000.00 uptime=10682s
2026-05-17 21:34:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=183 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:34:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=184 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:34:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=183 tps=1.24 bars=4 signals=0 trades=0 balance=10000.00 uptime=4921s
2026-05-17 21:34:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5041s
2026-05-17 21:35:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=200 tps=0.36 bars=6 signals=0 trades=0 balance=10000.00 uptime=10742s
2026-05-17 21:35:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=199 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:35:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=200 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:35:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=199 tps=0.36 bars=4 signals=0 trades=0 balance=10000.00 uptime=4981s
2026-05-17 21:35:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5101s
2026-05-17 21:36:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=205 tps=0.00 bars=6 signals=0 trades=0 balance=10000.00 uptime=10802s
2026-05-17 21:36:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=204 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:36:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=205 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:36:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=204 tps=0.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=5041s
2026-05-17 21:36:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5161s
2026-05-17 21:37:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=209 tps=0.31 bars=6 signals=0 trades=0 balance=10000.00 uptime=10862s
2026-05-17 21:37:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=208 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:37:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=209 bars_built=6 signals=0 traded=0 eval_errors=0
2026-05-17 21:37:57 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=208 tps=0.31 bars=4 signals=0 trades=0 balance=10000.00 uptime=5101s
2026-05-17 21:37:59 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=990.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=5221s
2026-05-17 21:38:53 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=220 tps=0.67 bars=6 signals=0 trades=0 balance=10000.00 uptime=10922s
2026-05-17 21:38:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=220 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-17 21:38:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=221 bars_built=6 signals=0 traded=0 eval_errors=0
